predicted_sentiment,confidence
Negative,0.9445958
Negative,0.9903217
Negative,0.9589454
Negative,0.97516406
Positive,0.98937935
Positive,0.9817707
Negative,0.98977506
Positive,0.9855627
Negative,0.9966568
Positive,0.9839797
Negative,0.88093024
Negative,0.99548054
Negative,0.9712253
Positive,0.98455435
Positive,0.98361766
Positive,0.98708737
Negative,0.9915639
Positive,0.98819387
Positive,0.8669015
Positive,0.9855627
Positive,0.98547804
Positive,0.9750582
Negative,0.99659294
Negative,0.9969104
Positive,0.5896571
Positive,0.9839776
Positive,0.9906542
Positive,0.9839305
Positive,0.91638994
Positive,0.98812675
Positive,0.9744532
Positive,0.97944164
Positive,0.9803075
Positive,0.98453313
Negative,0.95396733
Positive,0.98606354
Positive,0.9890121
Negative,0.99667346
Positive,0.9555859
Positive,0.8698297
Negative,0.99502534
Positive,0.9838472
Positive,0.9878324
Negative,0.93963146
Positive,0.9881931
Positive,0.9864225
Negative,0.9896096
Negative,0.99679935
Positive,0.97780985
Positive,0.9841048
Positive,0.98756534
Positive,0.9855627
Positive,0.9850425
Positive,0.9612322
Positive,0.95311576
Negative,0.9963792
Negative,0.98844576
Positive,0.8669015
Positive,0.9894572
Positive,0.89789015
Negative,0.8469053
Negative,0.958457
Positive,0.989189
Positive,0.9855627
Negative,0.9963561
Positive,0.9761027
Positive,0.9266339
Negative,0.98932755
Positive,0.9642026
Negative,0.8951072
Positive,0.9803075
Negative,0.9439538
Negative,0.9918296
Positive,0.99052167
Positive,0.9836151
Negative,0.9931965
Positive,0.9885739
Negative,0.9950158
Negative,0.99622524
Negative,0.9968027
Negative,0.98765576
Positive,0.9725292
Negative,0.99624026
Negative,0.99668247
Negative,0.98403186
Negative,0.9907086
Positive,0.9889432
Positive,0.98692816
Positive,0.9864248
Negative,0.9439538
Positive,0.9855627
Positive,0.7668014
Positive,0.990303
Negative,0.9914709
Negative,0.9967535
Positive,0.98570687
Negative,0.9756056
Positive,0.98698586
Positive,0.98549914
Positive,0.97766376
Negative,0.99585176
Negative,0.9959227
Positive,0.9817754
Positive,0.96556574
Positive,0.9850759
Positive,0.9793129
Negative,0.9968425
Positive,0.98402286
Positive,0.9846954
Positive,0.9803075
Positive,0.9605708
Positive,0.98921424
Positive,0.9780477
Negative,0.996414
Positive,0.9783266
Positive,0.90947264
Negative,0.99580944
Negative,0.98236483
Negative,0.9851553
Positive,0.97353
Negative,0.9964372
Negative,0.9957455
Positive,0.9848054
Positive,0.9772832
Negative,0.9969121
Positive,0.98916656
Positive,0.9750454
Negative,0.993958
Positive,0.98562604
Negative,0.947642
Negative,0.9945732
Positive,0.9894767
Positive,0.9840433
Negative,0.89404637
Negative,0.9965544
Negative,0.9967801
Positive,0.9468934
Positive,0.98679835
Negative,0.99697757
Negative,0.9857298
Positive,0.97353
Negative,0.8838811
Negative,0.9961408
Negative,0.96812046
Negative,0.99655616
Negative,0.9963561
Negative,0.9366624
Positive,0.979726
Negative,0.99644744
Negative,0.99320966
Positive,0.98012537
Positive,0.98676306
Negative,0.87091935
Negative,0.5994551
Positive,0.94096947
Negative,0.9848958
Positive,0.9880292
Positive,0.9836962
Positive,0.98352605
Negative,0.9968802
Negative,0.9479855
Negative,0.99645317
Positive,0.8669016
Positive,0.9857517
Positive,0.98709816
Positive,0.9891367
Positive,0.97353
Positive,0.97353
Negative,0.9963971
Negative,0.9873602
Positive,0.9878352
Negative,0.99535143
Positive,0.985769
Positive,0.9807433
Positive,0.9877815
Positive,0.9812996
Negative,0.99524033
Negative,0.9680847
Negative,0.9970613
Positive,0.9759376
Negative,0.99551207
Positive,0.97353
Negative,0.996317
Negative,0.98695326
Positive,0.97353
Negative,0.94260883
Negative,0.9965276
Positive,0.989193
Negative,0.9912651
Positive,0.98774195
Negative,0.99631447
Negative,0.981965
Negative,0.9744606
Positive,0.98326784
Positive,0.7731058
Positive,0.98666537
Positive,0.9801189
Negative,0.91114604
Positive,0.982314
Negative,0.9268101
Negative,0.99623305
Negative,0.9724266
Positive,0.8669016
Positive,0.97353
Positive,0.9878806
Negative,0.9858867
Positive,0.986225
Positive,0.96659976
Negative,0.99568826
Negative,0.9968731
Positive,0.98484325
Negative,0.99677294
Positive,0.96585786
Positive,0.9714019
Positive,0.9818289
Negative,0.99479717
Negative,0.9960824
Negative,0.97491586
Positive,0.97353
Positive,0.98166496
Positive,0.9568741
Negative,0.693282
Negative,0.9960664
Positive,0.971503
Negative,0.99264866
Positive,0.98497355
Negative,0.9967175
Negative,0.98398364
Negative,0.9960007
Negative,0.99682754
Negative,0.97534335
Negative,0.99663794
Negative,0.9965168
Negative,0.97263217
Negative,0.99679655
Positive,0.9770847
Positive,0.9886376
Positive,0.97844666
Negative,0.9889127
Negative,0.97442067
Negative,0.9905799
Positive,0.9841335
Positive,0.95456374
Positive,0.8669016
Positive,0.9502097
Negative,0.9695677
Negative,0.9965448
Negative,0.9953856
Negative,0.99634415
Positive,0.9807335
Positive,0.9860341
Positive,0.98157114
Positive,0.98406255
Positive,0.8669016
Negative,0.99380684
Negative,0.9623045
Positive,0.73033875
Negative,0.9582693
Negative,0.9943455
Negative,0.9826109
Negative,0.8504452
Negative,0.9965172
Negative,0.99409676
Positive,0.9742182
Negative,0.9969357
Positive,0.9885748
Positive,0.9896012
Positive,0.98708737
Negative,0.9943197
Positive,0.9607277
Negative,0.99624157
Negative,0.9962548
Positive,0.9874222
Positive,0.971503
Positive,0.9870969
Positive,0.97870284
Negative,0.9968887
Negative,0.9884925
Positive,0.9871601
Negative,0.99675
Positive,0.98475903
Positive,0.9388185
Negative,0.9962508
Negative,0.99337584
Positive,0.9889957
Positive,0.9853338
Positive,0.9642026
Negative,0.96413314
Positive,0.8669016
Positive,0.98794496
Positive,0.9480247
Negative,0.99637383
Positive,0.9871638
Positive,0.9829087
Negative,0.9661804
Negative,0.9901384
Positive,0.9642026
Negative,0.99663603
Positive,0.9833788
Negative,0.97323304
Positive,0.98406607
Negative,0.9968906
Positive,0.98751336
Negative,0.9969361
Positive,0.7885131
Positive,0.96944606
Positive,0.9874373
Negative,0.9176634
Negative,0.9968894
Positive,0.96043384
Positive,0.940594
Positive,0.97353
Positive,0.9642026
Negative,0.6942791
Negative,0.99589515
Positive,0.9729216
Positive,0.983207
Positive,0.91853386
Positive,0.8669016
Positive,0.98512554
Positive,0.9830707
Positive,0.887089
Positive,0.9883851
Negative,0.93479186
Negative,0.9933937
Negative,0.99670225
Negative,0.9769646
Positive,0.9868722
Positive,0.98776734
Negative,0.9843891
Positive,0.98874307
Negative,0.996482
Positive,0.9848162
Negative,0.9966534
Positive,0.9769514
Negative,0.98734915
Negative,0.9829322
Positive,0.9855627
Negative,0.9952878
Positive,0.94117993
Positive,0.9816273
Positive,0.98708737
Positive,0.9823356
Negative,0.99684286
Positive,0.9853023
Positive,0.9897859
Negative,0.9922943
Negative,0.9956934
Positive,0.8669016
Negative,0.996636
Negative,0.9968189
Positive,0.9717611
Negative,0.99683666
Negative,0.9748225
Negative,0.99652606
Positive,0.9857963
Positive,0.984362
Negative,0.99650854
Negative,0.9967524
Positive,0.9401573
Positive,0.9883754
Positive,0.97657436
Positive,0.8669016
Positive,0.9755584
Positive,0.9821999
Positive,0.92872095
Positive,0.9839305
Positive,0.98975945
Negative,0.9968354
Positive,0.9751575
Positive,0.98794496
Negative,0.99676394
Positive,0.9722029
Negative,0.99695575
Positive,0.98317057
Negative,0.9966348
Positive,0.9873351
Positive,0.9849881
Positive,0.98598415
Negative,0.990708
Negative,0.98571706
Negative,0.61522686
Negative,0.9964413
Positive,0.932696
Negative,0.9963561
Negative,0.73499423
Negative,0.98324215
Negative,0.99586403
Positive,0.9844454
Negative,0.9927724
Positive,0.9812522
Positive,0.9885461
Negative,0.9942158
Negative,0.99218047
Negative,0.9962375
Negative,0.9969908
Positive,0.98556465
Positive,0.9377606
Positive,0.9855843
Positive,0.9642026
Negative,0.99560213
Negative,0.9956637
Positive,0.9850124
Negative,0.99679345
Positive,0.97856987
Positive,0.9642026
Positive,0.977566
Positive,0.9853081
Negative,0.9828567
Positive,0.9857739
Positive,0.9789737
Negative,0.97131056
Positive,0.9856638
Positive,0.9771877
Negative,0.9961493
Positive,0.9844951
Negative,0.99303365
Positive,0.966754
Positive,0.9642026
Positive,0.98136705
Positive,0.98856175
Positive,0.98955184
Positive,0.9887671
Negative,0.9512135
Positive,0.9799589
Negative,0.9965773
Positive,0.9835844
Negative,0.9922867
Positive,0.9892519
Positive,0.9879602
Negative,0.98732984
Positive,0.9890404
Positive,0.97794807
Positive,0.9817707
Positive,0.98660475
Negative,0.73331296
Negative,0.9878214
Negative,0.9935103
Negative,0.7602241
Negative,0.9968015
Positive,0.9817707
Positive,0.98745394
Negative,0.986271
Negative,0.9936585
Positive,0.9807016
Negative,0.98787564
Positive,0.8613357
Positive,0.98505056
Negative,0.8599102
Negative,0.9967031
Positive,0.97353
Negative,0.9955206
Positive,0.9864016
Positive,0.97353
Positive,0.98802745
Negative,0.99665666
Negative,0.99695146
Positive,0.9853807
Positive,0.98677176
Positive,0.9817707
Negative,0.9839951
Negative,0.5764859
Negative,0.99688524
Positive,0.97353
Positive,0.8669016
Negative,0.99048924
Positive,0.9849399
Positive,0.98792624
Positive,0.98796195
Positive,0.88867605
Positive,0.9857066
Negative,0.9028286
Negative,0.9968701
Positive,0.9880558
Positive,0.9910409
Negative,0.97985774
Negative,0.9579787
Positive,0.9854909
Positive,0.97998637
Negative,0.9961844
Positive,0.9885139
Positive,0.9869667
Positive,0.9844194
Positive,0.98294073
Negative,0.9931225
Positive,0.984591
Negative,0.7923268
Negative,0.99451905
Negative,0.99181235
Positive,0.9857275
Positive,0.97353
Positive,0.98473847
Negative,0.7899058
Negative,0.90424687
Negative,0.9713902
Negative,0.8637398
Negative,0.95974785
Negative,0.9407653
Positive,0.9778195
Positive,0.9847438
Positive,0.8902521
Positive,0.98524296
Positive,0.9861463
Positive,0.9829028
Positive,0.9856764
Positive,0.97736835
Negative,0.99273044
Negative,0.99544096
Positive,0.9772205
Positive,0.8669016
Negative,0.9892608
Negative,0.99688005
Positive,0.98659176
Positive,0.98270065
Negative,0.9930052
Positive,0.9848129
Positive,0.98306054
Negative,0.9862303
Negative,0.92337793
Positive,0.9892971
Negative,0.9759596
Negative,0.9817966
Positive,0.98551244
Positive,0.9678018
Positive,0.9887854
Negative,0.99657637
Positive,0.98649746
Positive,0.9786193
Positive,0.9801297
Positive,0.9798821
Positive,0.98696333
Positive,0.9788437
Positive,0.9853081
Positive,0.98748034
Negative,0.99303585
Negative,0.9968919
Negative,0.9931766
Negative,0.99402267
Positive,0.98574543
Positive,0.98734224
Positive,0.9872895
Positive,0.9802005
Positive,0.8245081
Positive,0.9865534
Positive,0.9816518
Negative,0.9950865
Positive,0.97736835
Positive,0.97017676
Negative,0.98930603
Negative,0.99690634
Negative,0.9779546
Positive,0.979726
Negative,0.99680126
Negative,0.99551266
Negative,0.8166784
Negative,0.96562093
Negative,0.99702173
Positive,0.9642026
Negative,0.9955017
Negative,0.99687177
Negative,0.9967559
Negative,0.9960102
Negative,0.9912723
Negative,0.9961055
Negative,0.6650563
Positive,0.986547
Positive,0.9655425
Positive,0.99134374
Positive,0.9871638
Positive,0.9893139
Positive,0.98495275
Positive,0.98467964
Positive,0.9854886
Positive,0.9881826
Positive,0.97193754
Positive,0.98182213
Positive,0.9894023
Negative,0.9936585
Positive,0.987917
Negative,0.61695105
Negative,0.9969152
Negative,0.990292
Positive,0.9749473
Negative,0.9962423
Negative,0.9849145
Positive,0.98225224
Positive,0.9572103
Negative,0.9966704
Positive,0.9884143
Positive,0.86937493
Positive,0.9711747
Positive,0.9826025
Negative,0.9424295
Negative,0.9963193
Positive,0.98791736
Negative,0.99656904
Positive,0.97353
Negative,0.9969215
Negative,0.99681807
Negative,0.99042916
Negative,0.7652203
Positive,0.98844415
Positive,0.9865739
Negative,0.9678899
Positive,0.9846935
Positive,0.9418333
Negative,0.9952419
Positive,0.9849311
Negative,0.99681705
Positive,0.9894918
Negative,0.9962054
Positive,0.9831828
Negative,0.9968028
Positive,0.9739637
Positive,0.9835148
Negative,0.963874
Positive,0.9507196
Negative,0.99675035
Negative,0.9932868
Positive,0.9859802
Positive,0.9709557
Positive,0.9616485
Positive,0.98955536
Negative,0.7926086
Negative,0.99536824
Positive,0.97148615
Positive,0.9165822
Positive,0.9642026
Negative,0.99513453
Negative,0.9845804
Negative,0.99562365
Negative,0.97902006
Positive,0.9811859
Positive,0.9829087
Positive,0.9833788
Negative,0.681496
Positive,0.6132388
Positive,0.9860072
Positive,0.9817707
Negative,0.995691
Negative,0.9589569
Positive,0.9716063
Positive,0.5657468
Negative,0.9835117
Negative,0.9931791
Negative,0.9966275
Positive,0.9897175
Positive,0.98902357
Positive,0.9719544
Positive,0.9830918
Positive,0.9761997
Positive,0.9849694
Negative,0.87438166
Negative,0.99685436
Positive,0.98539484
Positive,0.989204
Positive,0.98257416
Negative,0.99625516
Positive,0.97479534
Positive,0.9822075
Negative,0.9966678
Negative,0.98010194
Positive,0.9884847
Positive,0.98623115
Negative,0.93999255
Negative,0.96979505
Positive,0.9218469
Negative,0.9962328
Negative,0.5072872
Negative,0.9969554
Negative,0.91975856
Negative,0.99551266
Positive,0.98555195
Positive,0.9819858
Positive,0.98761
Positive,0.95607054
Positive,0.97873324
Positive,0.97896713
Positive,0.9642026
Negative,0.9967698
Positive,0.8669015
Positive,0.9748092
Negative,0.99499965
Negative,0.9966408
Positive,0.9674823
Positive,0.9835543
Negative,0.9963561
Negative,0.88477737
Positive,0.9839305
Positive,0.9653086
Positive,0.9618108
Negative,0.9968831
Negative,0.99523914
Positive,0.9788584
Positive,0.53759336
Negative,0.99669766
Positive,0.98128325
Positive,0.9869976
Negative,0.9521433
Negative,0.9847419
Positive,0.9870904
Negative,0.9543395
Positive,0.9803075
Positive,0.9859384
Positive,0.98708737
Positive,0.98859125
Negative,0.9842858
Positive,0.8475509
Positive,0.9900254
Negative,0.99615496
Positive,0.6989663
Positive,0.9041512
Positive,0.97353
Positive,0.9642026
Positive,0.9652255
Positive,0.97353
Positive,0.9425502
Positive,0.9860341
Negative,0.9925135
Positive,0.9905813
Positive,0.9880558
Positive,0.98835564
Positive,0.98756635
Negative,0.9967547
Positive,0.9808787
Positive,0.97193754
Positive,0.98084277
Positive,0.7088154
Positive,0.98603046
Positive,0.9892624
Negative,0.9967062
Positive,0.9498856
Positive,0.9817707
Positive,0.9769579
Negative,0.9928128
Positive,0.98972833
Negative,0.9641679
Negative,0.99676406
Positive,0.9870536
Negative,0.9698967
Positive,0.9825922
Negative,0.87310714
Negative,0.9206267
Negative,0.9953317
Positive,0.9887861
Positive,0.97353
Positive,0.9860341
Negative,0.9781083
Negative,0.99480045
Negative,0.9921714
Negative,0.99380785
Positive,0.9859341
Positive,0.98760855
Negative,0.9664717
Negative,0.9959545
Positive,0.9881286
Positive,0.99035627
Positive,0.9695389
Positive,0.98576283
Positive,0.9738298
Negative,0.9965779
Positive,0.9859941
Negative,0.9913839
Positive,0.9868745
Negative,0.9931251
Positive,0.9871907
Positive,0.9877006
Positive,0.97242165
Positive,0.98549914
Positive,0.9858828
Positive,0.8669015
Negative,0.93193513
Negative,0.9914119
Positive,0.8669015
Negative,0.9776283
Negative,0.9820562
Positive,0.99036473
Negative,0.92893547
Positive,0.9819187
Positive,0.98215264
Positive,0.98345727
Negative,0.99612147
Negative,0.94930845
Positive,0.9905455
Positive,0.9806702
Positive,0.989106
Negative,0.99095345
Positive,0.8633224
Positive,0.8681427
Positive,0.9817321
Positive,0.9872798
Positive,0.9872798
Positive,0.9811668
Negative,0.9123135
Positive,0.9851517
Positive,0.98646414
Positive,0.89483345
Negative,0.9658185
Positive,0.96537924
Positive,0.8132322
Negative,0.96366316
Positive,0.9874669
Positive,0.98772115
Positive,0.9867252
Negative,0.9946397
Positive,0.6558381
Negative,0.99645555
Positive,0.98997444
Positive,0.9860341
Positive,0.9798038
Negative,0.99462515
Positive,0.9892609
Negative,0.995902
Negative,0.99545586
Positive,0.9750226
Positive,0.9878271
Negative,0.99648726
Positive,0.9900832
Negative,0.5792399
Positive,0.9845389
Negative,0.9898977
Positive,0.9839516
Positive,0.971503
Positive,0.98801875
Negative,0.9912731
Negative,0.9859013
Negative,0.9199745
Negative,0.8786596
Negative,0.9969054
Positive,0.9902998
Negative,0.9964664
Positive,0.72609615
Positive,0.9871638
Positive,0.9855818
Positive,0.9598889
Negative,0.75375736
Positive,0.7954519
Negative,0.9926605
Positive,0.9798608
Positive,0.97353
Negative,0.99480754
Negative,0.98813975
Positive,0.9599238
Positive,0.9838734
Positive,0.97736835
Negative,0.9801895
Positive,0.98950547
Negative,0.972291
Positive,0.98306054
Negative,0.9944858
Positive,0.94719124
Positive,0.9841164
Negative,0.9957241
Negative,0.9969312
Negative,0.9964658
Negative,0.9902688
Positive,0.98810697
Negative,0.99500716
Negative,0.9940627
Negative,0.9967391
Positive,0.9847158
Positive,0.9787443
Negative,0.99406177
Negative,0.9961856
Positive,0.98866165
Negative,0.9956321
Negative,0.98056626
Negative,0.94919753
Negative,0.91931
Positive,0.979726
Positive,0.9845287
Positive,0.98731995
Positive,0.86980253
Negative,0.9926904
Negative,0.9626403
Negative,0.9963863
Positive,0.971503
Positive,0.59915614
Negative,0.99360776
Negative,0.96394366
Negative,0.9964233
Negative,0.952285
Positive,0.59666824
Negative,0.94591683
Negative,0.98812985
Positive,0.98987865
Negative,0.9962243
Negative,0.9961139
Negative,0.99441445
Positive,0.9867508
Negative,0.7240844
Negative,0.9810968
Negative,0.98673135
Positive,0.9901944
Negative,0.9965005
Negative,0.99189466
Positive,0.98856133
Negative,0.990099
Negative,0.5703291
Negative,0.99623674
Positive,0.9804981
Positive,0.9882685
Negative,0.996594
Positive,0.9881604
Positive,0.9854575
Negative,0.99686
Negative,0.99622774
Negative,0.92516786
Positive,0.9761836
Positive,0.9869528
Negative,0.99680424
Positive,0.98152393
Positive,0.9867312
Negative,0.99694496
Positive,0.98410046
Negative,0.9963039
Positive,0.9882158
Positive,0.98033005
Positive,0.9838771
Positive,0.98988056
Positive,0.98473847
Positive,0.98627615
Positive,0.9880862
Positive,0.9723092
Positive,0.9861463
Negative,0.99558204
Positive,0.97353
Positive,0.9906735
Positive,0.9853968
